"location","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
3948976,0,1,0,0,0,0,0,0,2,4,0,1,0,0,1,0
3948977,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
3948978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3948979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948980,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3948981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948982,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3948983,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3948984,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
3948985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3948986,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1
3948987,1,1,1,0,0,0,0,0,1,5,0,1,0,0,1,1
3948988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3948989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3948990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948993,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3948994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3948995,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3948996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948997,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3948998,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3948999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3949000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3949006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3949008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3949012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949013,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3949014,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3949015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3949016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3949020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3949021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949037,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3949038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3949039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3949042,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3949043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949056,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3949057,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3949058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3949059,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3949060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949067,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3949068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949069,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3949070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3949072,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0
3949073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949075,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0
3949076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3949081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949082,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3949083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3949086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3949087,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0
3949088,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3949089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3949096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949097,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
3949098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3949101,0,1,0,0,0,1,1,2,0,0,1,0,1,0,1,1
3949102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949106,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
3949107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949108,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
3949109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949111,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
3949112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3949113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3949115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3949119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3949120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3949123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3949128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3949129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3949131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949132,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3949133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949134,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3949135,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3949136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3949138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949139,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3949140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949142,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
3949143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3949144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3949146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3949149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3949151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3949152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3949154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3949155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949156,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3949157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3949158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
3949162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3949167,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3949168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3949169,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3949170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949171,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3949172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949173,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3
3949174,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3949175,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3949176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3949177,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3949178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3949179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949181,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3949182,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
3949183,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3949184,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3949185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949186,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3949187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3949189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949196,0,0,0,0,0,0,0,0,0,1,0,2,1,0,3,2
3949197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3949201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3949204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3949205,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3949206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3949207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949208,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3949209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949210,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
3949211,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3949212,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0
3949213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949214,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3949215,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1
3949216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3949217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949218,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3949219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949223,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
3949224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949225,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3949226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949229,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3949230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3949233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949234,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3949235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3949236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3949238,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
3949239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949240,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3949241,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
3949242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3949251,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3949252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3949253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3949254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949257,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3949258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3949259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3949262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949268,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3949269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3949275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949281,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0
3949282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3949285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3949286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3949288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3949289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3949292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3949294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3949296,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
3949297,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3949298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3949300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3949307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949308,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
3949309,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3949310,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3949311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949312,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
3949313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949315,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
3949316,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
3949317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3949319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949320,0,1,0,0,0,0,0,0,0,0,4,1,1,1,0,0
3949321,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3949322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949324,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3949325,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,1
3949326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949327,0,0,1,0,1,2,0,0,1,0,0,0,0,0,1,0
3949328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949330,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3949331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3949332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3949333,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
3949334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3949335,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3949336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949337,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3949338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949340,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3949341,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,2
3949342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949343,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
3949344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3949345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3949347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949352,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3949353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949354,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3949355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
